,stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat,geo_name,state_abb,party_in_control
4184,MD,PRINCE GEORGES,2017,5,Pounds,91.0288,6023868.0,4.2,399737.6,365997500.0,0.0,91.0,50.0,0.6453900709219859,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,85.0,1980385.3280247,,,,,,,,
4185,MD,PRINCE GEORGES,2018,11,Pounds,12.0219,6035802.0,3.9,411619.1,378491500.0,0.0,91.0,50.0,0.6453900709219859,32.0,14.0,0.6956521739130435,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,81.0,1545444.5528898002,,,,,,,,
4186,MD,PRINCE GEORGES,2019,6,Pounds,11.019,6045680.0,3.6,426747.4,390792500.0,0.0,99.0,42.0,0.7021276595744681,32.0,15.0,0.6808510638297872,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,79.0,1793924.1405256998,,,,,,,,
4187,MD,PRINCE GEORGES,2020,1,Pounds,10.0223,6173689.0,6.4,410931.0,400176100.0,0.0,98.0,42.0,0.7,32.0,15.0,0.6808510638297872,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,17.0,324805.03998069995,,,,,,,,
4188,MD,WASHINGTON,2004,1,,,5546935.0,4.3,246682.0,232208400.0,0.0,98.0,43.0,0.6950354609929078,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,21.0,,,,,,,,,
4189,MD,WASHINGTON,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,MD,WASHINGTON,2006,2,,,5627367.0,3.9,279423.6,258473500.0,0.0,106.0,35.0,0.75177304964539,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,58.0,,R,,,,,WASHINGTON,MD,R
4191,MD,WASHINGTON,2007,3,,,5653408.0,3.5,287759.7,269020900.0,1.0,104.0,37.0,0.7375886524822695,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,1.0,1.0,1.0,0.0,1.0,Maryland,57.0,,R,R,0.0,,,,,R
4192,MD,WASHINGTON,2008,19,,,5684965.0,4.2,296325.5,280998100.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,100.0,,R,R,0.0,,,,,R
4193,MD,WASHINGTON,2009,4,,,5730388.0,7.0,302388.8,279384200.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,168.0,,R,R,0.0,,,,,R
4194,MD,WASHINGTON,2010,11,,,5788645.0,7.7,316316.9,289469900.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,87.0,,R,R,0.0,,,WASHINGTON,MD,R
4195,MD,WASHINGTON,2011,6,,,5839419.0,7.2,327726.7,306179600.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,91.0,,R,R,0.0,,,,,R
4196,MD,WASHINGTON,2012,14,,,5886992.0,7.0,334555.5,315230900.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,92.0,,R,R,0.0,,,,,R
4197,MD,WASHINGTON,2013,15,,,5923188.0,6.6,340706.2,314267300.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,151.0,,R,R,0.0,,,,,R
4198,MD,WASHINGTON,2014,3,Pounds,303225.771196,5957283.0,5.8,353248.7,325837000.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,90.0,2490478.5028707,R,R,0.0,,,WASHINGTON,MD,R
4199,MD,WASHINGTON,2015,6,Pounds,310807.6532753,5985562.0,5.1,370768.3,341389900.0,0.0,91.0,50.0,0.6453900709219859,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,Maryland,96.0,1479570.3282342,R,R,0.0,,,WASHINGTON,MD,R
4200,MD,WASHINGTON,2016,1,Pounds,256570.5302753,6003323.0,4.5,387620.2,354260600.0,0.0,91.0,50.0,0.6453900709219859,32.0,14.0,0.6956521739130435,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,109.0,3172949.1569752004,R,R,0.0,,,WASHINGTON,MD,R
4201,MD,WASHINGTON,2017,14,Pounds,284739.253141,6023868.0,4.2,399737.6,365997500.0,0.0,91.0,50.0,0.6453900709219859,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,85.0,1980385.3280247,R,R,0.0,,,,,R
4202,MD,WASHINGTON,2018,9,Pounds,257896.7856113,6035802.0,3.9,411619.1,378491500.0,0.0,91.0,50.0,0.6453900709219859,32.0,14.0,0.6956521739130435,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,81.0,1545444.5528898002,R,R,0.0,,,WASHINGTON,MD,R
4203,MD,WASHINGTON,2019,6,Pounds,256773.199,6045680.0,3.6,426747.4,390792500.0,0.0,99.0,42.0,0.7021276595744681,32.0,15.0,0.6808510638297872,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,79.0,1793924.1405256998,R,R,0.0,,,,,R
4204,MD,WICOMICO,2005,4,,,5592379.0,4.1,266065.2,245174200.0,0.0,98.0,43.0,0.6950354609929078,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,40.0,,,,,,,,,
4205,MD,WICOMICO,2006,16,,,5627367.0,3.9,279423.6,258473500.0,0.0,106.0,35.0,0.75177304964539,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,58.0,,R,,,,,WICOMICO,MD,R
4206,MD,WICOMICO,2007,1,,,5653408.0,3.5,287759.7,269020900.0,1.0,104.0,37.0,0.7375886524822695,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,1.0,1.0,1.0,0.0,1.0,Maryland,57.0,,R,R,0.0,,,,,R
4207,MD,WICOMICO,2008,8,,,5684965.0,4.2,296325.5,280998100.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,100.0,,R,R,0.0,,,,,R
4208,MD,WICOMICO,2009,5,,,5730388.0,7.0,302388.8,279384200.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,168.0,,R,R,0.0,,,,,R
4209,MD,WICOMICO,2010,11,,,5788645.0,7.7,316316.9,289469900.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,87.0,,R,R,0.0,,,WICOMICO,MD,R
4210,MD,WICOMICO,2011,6,,,5839419.0,7.2,327726.7,306179600.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,91.0,,R,R,0.0,,,,,R
4211,MD,WICOMICO,2012,2,,,5886992.0,7.0,334555.5,315230900.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,92.0,,R,R,0.0,,,,,R
4212,MD,WICOMICO,2013,7,,,5923188.0,6.6,340706.2,314267300.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,151.0,,R,R,0.0,,,,,R
4213,MD,WICOMICO,2014,3,Pounds,266925.0,5957283.0,5.8,353248.7,325837000.0,1.0,98.0,43.0,0.6950354609929078,35.0,12.0,0.7446808510638298,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,90.0,2490478.5028707,R,R,0.0,,,WICOMICO,MD,R
4214,MD,WICOMICO,2015,5,Pounds,282499.0,5985562.0,5.1,370768.3,341389900.0,0.0,91.0,50.0,0.6453900709219859,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,Maryland,96.0,1479570.3282342,R,R,0.0,,,,,R
4215,MD,WICOMICO,2016,20,Pounds,299744.0,6003323.0,4.5,387620.2,354260600.0,0.0,91.0,50.0,0.6453900709219859,32.0,14.0,0.6956521739130435,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,109.0,3172949.1569752004,R,R,0.0,,,,,R
4216,MD,WICOMICO,2017,9,Pounds,314221.44,6023868.0,4.2,399737.6,365997500.0,0.0,91.0,50.0,0.6453900709219859,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,85.0,1980385.3280247,R,R,0.0,,,,,R
4217,MD,WICOMICO,2018,5,Pounds,313246.21,6035802.0,3.9,411619.1,378491500.0,0.0,91.0,50.0,0.6453900709219859,32.0,14.0,0.6956521739130435,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,81.0,1545444.5528898002,R,R,0.0,,,WICOMICO,MD,R
4218,MD,WICOMICO,2019,2,Pounds,367912.0,6045680.0,3.6,426747.4,390792500.0,0.0,99.0,42.0,0.7021276595744681,32.0,15.0,0.6808510638297872,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,79.0,1793924.1405256998,R,R,0.0,,,,,R
4219,MD,WICOMICO,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,WICOMICO,MD,R
4220,MD,WICOMICO,2021,5,Pounds,402576.732,6175045.0,5.2,446941.0,426367400.0,0.0,99.0,42.0,0.7021276595744681,32.0,15.0,0.6808510638297872,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,103.0,962460.1888274,R,,,,,,,R
4221,MD,WORCESTER,2010,2,,,5788645.0,7.7,316316.9,289469900.0,1.0,104.0,36.0,0.7428571428571429,33.0,14.0,0.7021276595744681,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maryland,87.0,,R,,,,,WORCESTER,MD,R
4222,MD,WORCESTER,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,R
4223,MD,WORCESTER,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R
4224,MD,WORCESTER,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R
4225,MD,WORCESTER,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,WORCESTER,MD,R
4226,MD,WORCESTER,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R
4227,MD,WORCESTER,2016,3,Pounds,0.0,6003323.0,4.5,387620.2,354260600.0,0.0,91.0,50.0,0.6453900709219859,32.0,14.0,0.6956521739130435,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maryland,109.0,3172949.1569752004,R,,,,,,,R
4228,ME,ANDROSCOGGIN,2004,12,,,1313688.0,4.6,44525.7,42373900.0,1.0,80.0,67.0,0.54421768707483,18.0,17.0,0.5142857142857142,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,65.0,,,,,,,,,
4229,ME,ANDROSCOGGIN,2005,31,,,1318787.0,4.9,45869.8,43448500.0,1.0,76.0,73.0,0.5100671140939598,19.0,16.0,0.5428571428571428,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,107.0,,,,,,,,,
4230,ME,ANDROSCOGGIN,2006,8,,,1323619.0,4.6,47929.5,45683500.0,1.0,89.0,60.0,0.5973154362416108,19.0,16.0,0.5428571428571428,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,123.0,,,,,,,,,
4231,ME,ANDROSCOGGIN,2007,46,,,1327040.0,4.7,49163.3,47356700.0,1.0,90.0,59.0,0.6040268456375839,18.0,17.0,0.5142857142857142,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,116.0,,,,,,,,,
4232,ME,ANDROSCOGGIN,2008,21,,,1330509.0,5.5,49978.5,49300600.0,1.0,90.0,59.0,0.6040268456375839,18.0,17.0,0.5142857142857142,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,137.0,,R,,,,,ANDROSCOGGIN,ME,R
4233,ME,ANDROSCOGGIN,2009,17,,,1329590.0,8.1,50567.9,49267600.0,1.0,95.0,55.0,0.6333333333333333,20.0,15.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,110.0,,R,R,0.0,,,,,R
4234,ME,ANDROSCOGGIN,2010,4,,,1327629.0,8.1,51724.3,50330500.0,1.0,96.0,54.0,0.64,20.0,15.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,112.0,,D,R,1.0,0.0,1.0,ANDROSCOGGIN,ME,D
4235,ME,ANDROSCOGGIN,2011,11,,,1328284.0,7.9,51867.1,52424400.0,0.0,72.0,78.0,0.48,14.0,20.0,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,Democratic Trifecta,1.0,-1.0,0.0,1.0,0.0,Maine,128.0,,D,D,0.0,,,,,D
4236,ME,ANDROSCOGGIN,2012,14,,,1327729.0,7.5,52866.6,53490000.0,0.0,72.0,77.0,0.4832214765100671,14.0,20.0,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,130.0,,R,D,1.0,1.0,0.0,ANDROSCOGGIN,ME,R
4237,ME,ANDROSCOGGIN,2013,13,,,1328009.0,6.6,53670.7,53346300.0,0.0,58.0,89.0,0.3945578231292517,19.0,15.0,0.5588235294117647,0.0,1.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,Republican Trifecta,1.0,0.0,0.0,0.0,0.0,Maine,174.0,,R,R,0.0,,,,,R
4238,ME,ANDROSCOGGIN,2014,19,Pounds,41400.88216,1330513.0,5.6,55826.7,55650000.0,0.0,89.0,58.0,0.6054421768707483,19.0,15.0,0.5588235294117647,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maine,122.0,307975.6431949,R,R,0.0,,,ANDROSCOGGIN,ME,R
4239,ME,ANDROSCOGGIN,2015,27,Pounds,58535.93811,1328262.0,4.4,57559.8,57941800.0,0.0,79.0,68.0,0.5374149659863946,14.0,21.0,0.4,1.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maine,150.0,242049.9454452,R,R,0.0,,,,,R
4240,ME,ANDROSCOGGIN,2016,4,Pounds,57195.04039,1331317.0,3.8,59754.2,59685400.0,0.0,78.0,69.0,0.5306122448979592,15.0,20.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maine,59.0,227907.7678195,R,R,0.0,,,ANDROSCOGGIN,ME,R
4241,ME,ANDROSCOGGIN,2017,3,Pounds,55339.68133,1334612.0,3.4,61671.5,62145800.0,0.0,77.0,72.0,0.5167785234899329,17.0,18.0,0.4857142857142857,1.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maine,42.0,274351.99912999995,R,R,0.0,,,,,R
4242,ME,ANDROSCOGGIN,2018,4,Pounds,56048.83952,1339057.0,3.2,64557.0,65335200.0,0.0,74.0,70.0,0.5138888888888888,17.0,18.0,0.4857142857142857,1.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Maine,60.0,249690.09652,R,R,0.0,,,ANDROSCOGGIN,ME,R
4243,ME,ANDROSCOGGIN,2019,23,Pounds,59856.91594,1344212.0,3.0,67717.1,68062400.0,1.0,88.0,57.0,0.6068965517241379,21.0,14.0,0.6,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Divided Government,1.0,1.0,1.0,0.0,1.0,Maine,61.0,264161.04594,R,R,0.0,,,,,R
4244,ME,CUMBERLAND,2004,21,,,1313688.0,4.6,44525.7,42373900.0,1.0,80.0,67.0,0.54421768707483,18.0,17.0,0.5142857142857142,1.0,1.0,1.0,1.0,0.0,Democratic Trifecta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Democratic Trifecta,0.0,0.0,0.0,0.0,0.0,Maine,65.0,,D,,,,,CUMBERLAND,ME,D
